name,target,equipment,Level,gym,home,goal,bodyPart,type,sets,cluster
medicine ball chest push single response,pectorals,medicine ball,Intermediate,1,0,Get Fitter & Lose Weight,chest,weight,3,12
medicine ball chest push with run release,pectorals,medicine ball,Intermediate,1,0,Get Fitter & Lose Weight,chest,weight,3,12
medicine ball close grip push up,triceps,medicine ball,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,3,2
medicine ball overhead slam,upper back,medicine ball,Intermediate,1,0,Get Fitter & Lose Weight,back,weight,4,10
medicine ball supine chest throw,triceps,medicine ball,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,3,2
mixed grip chin-up,lats,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,5,18
modified hindu push-up (male),pectorals,body weight,Beginner,1,1,Get Fitter & Lose Weight,chest,duration,4,17
modified push up to lower arms,forearms,body weight,Beginner,1,1,Get Fitter & Lose Weight,lower arms,duration,3,42
monster walk,glutes,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,4,1
mountain climber,cardiovascular system,body weight,Beginner,1,1,Get Fitter & Lose Weight,cardio,duration,3,27
muscle up,lats,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,5,18
muscle-up (on vertical bar),lats,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,3,18
narrow push-up on exercise ball,triceps,Exercise Ball,Beginner,1,1,Get Fitter & Lose Weight,upper arms,duration,3,24
neck side stretch,levator scapulae,body weight,Beginner,1,1,Get Fitter & Lose Weight,neck,duration,3,45
negative crunch,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,4,15
oblique crunch v. 2,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,5,15
oblique crunches floor,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,5,15
olympic barbell hammer curl,biceps,olympic barbell,Advanced,1,0,Get Fitter & Lose Weight,upper arms,weight,3,21
olympic barbell triceps extension,triceps,olympic barbell,Advanced,1,0,Get Fitter & Lose Weight,upper arms,weight,5,21
one arm against wall,lats,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,3,18
one arm chin-up,lats,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,5,18
one arm dip,triceps,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper arms,duration,4,24
one arm slam (with medicine ball),abs,medicine ball,Beginner,1,0,Get Fitter & Lose Weight,waist,weight,5,15
one arm towel row,upper back,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,3,18
one leg donkey calf raise,calves,body weight,Beginner,1,1,Get Fitter & Lose Weight,lower legs,duration,4,32
one leg floor calf raise,calves,body weight,Beginner,1,1,Get Fitter & Lose Weight,lower legs,duration,3,32
one leg squat,glutes,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,5,1
otis up,abs,weighted,Advanced,1,0,Get Fitter & Lose Weight,waist,weight,5,37
outside leg kick push-up,glutes,body weight,Advanced,1,1,Get Fitter & Lose Weight,upper legs,duration,3,28
overhead triceps stretch,triceps,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper arms,duration,5,24
pelvic tilt,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,5,15
pelvic tilt into bridge,glutes,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,4,1
peroneals stretch,calves,rope,Advanced,1,0,Get Fitter & Lose Weight,lower legs,weight,5,34
pike-to-cobra push-up,glutes,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,5,1
plyo push up,pectorals,body weight,Beginner,1,1,Get Fitter & Lose Weight,chest,duration,4,17
posterior step to overhead reach,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,4,15
posterior tibialis stretch,calves,rope,Advanced,1,0,Get Fitter & Lose Weight,lower legs,weight,5,34
potty squat,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,5,15
potty squat with support,glutes,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,4,1
power clean,hamstrings,barbell,Beginner,1,0,Get Fitter & Lose Weight,upper legs,weight,4,1
power point plank,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,5,15
prisoner half sit-up (male),abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,4,15
prone twist on stability ball,abs,Exercise Ball,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,4,15
pull up (neutral grip),lats,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,4,18
pull-in (on stability ball),abs,Exercise Ball,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,3,15
pull-up,lats,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,5,18
push and pull bodyweight,pectorals,body weight,Beginner,1,1,Get Fitter & Lose Weight,chest,duration,4,17
push to run,cardiovascular system,body weight,Beginner,1,1,Get Fitter & Lose Weight,cardio,duration,4,27
push up on bosu ball,pectorals,bosu ball,Intermediate,1,1,Get Fitter & Lose Weight,chest,duration,3,12
push-up,pectorals,body weight,Beginner,1,1,Get Fitter & Lose Weight,chest,duration,4,17
push-up (bosu ball),pectorals,bosu ball,Beginner,1,1,Get Fitter & Lose Weight,chest,duration,3,17
push-up (on stability ball),pectorals,Exercise Ball,Beginner,1,1,Get Fitter & Lose Weight,chest,duration,5,17
push-up (wall),pectorals,body weight,Beginner,1,1,Get Fitter & Lose Weight,chest,duration,5,17
push-up (wall) v. 2,pectorals,body weight,Beginner,1,1,Get Fitter & Lose Weight,chest,duration,3,17
push-up close-grip off dumbbell,triceps,dumbbell,Beginner,1,1,Get Fitter & Lose Weight,upper arms,weight,5,24
push-up inside leg kick,glutes,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,3,1
push-up medicine ball,pectorals,medicine ball,Beginner,1,0,Get Fitter & Lose Weight,chest,weight,3,17
push-up on lower arms,triceps,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper arms,duration,5,24
push-up plus,pectorals,body weight,Beginner,1,1,Get Fitter & Lose Weight,chest,duration,3,17
push-up to side plank,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,5,15
quads,quads,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,4,1
quarter sit-up,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,3,15
quick feet v. 2,quads,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,4,1
raise single arm push-up,pectorals,body weight,Beginner,1,1,Get Fitter & Lose Weight,chest,duration,4,17
rear decline bridge,glutes,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,3,1
rear deltoid stretch,delts,body weight,Beginner,1,1,Get Fitter & Lose Weight,shoulders,duration,5,40
rear pull-up,lats,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,3,18
reclining big toe pose with rope,hamstrings,rope,Advanced,1,0,Get Fitter & Lose Weight,upper legs,weight,5,28
resistance band hip thrusts on knees (female),glutes,band,Advanced,1,1,Get Fitter & Lose Weight,upper legs,duration,4,28
resistance band leg extension,quads,band,Advanced,1,1,Get Fitter & Lose Weight,upper legs,duration,4,28
resistance band seated biceps curl,biceps,band,Advanced,1,1,Get Fitter & Lose Weight,upper arms,duration,3,21
resistance band seated chest press,pectorals,band,Advanced,1,1,Get Fitter & Lose Weight,chest,duration,3,38
resistance band seated hip abduction,abductors,band,Advanced,1,1,Get Fitter & Lose Weight,upper legs,duration,5,28
resistance band seated shoulder press,delts,band,Advanced,1,1,Get Fitter & Lose Weight,shoulders,duration,4,30
resistance band seated straight back row,upper back,band,Advanced,1,1,Get Fitter & Lose Weight,back,duration,4,36
reverse crunch,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,4,15
reverse dip,triceps,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper arms,duration,4,24
reverse grip machine lat pulldown,lats,leverage machine,Beginner,1,0,Get Fitter & Lose Weight,back,weight,4,18
reverse grip pull-up,lats,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,3,18
reverse hyper extension (on stability ball),glutes,Exercise Ball,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,4,1
reverse hyper on flat bench,glutes,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,4,1
reverse plank with leg lift,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,4,15
ring dips,triceps,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper arms,duration,4,24
rocking frog stretch,glutes,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,3,1
rocky pull-up pulldown,lats,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,4,18
roller back stretch,spine,Foam Roll,Intermediate,1,1,Get Fitter & Lose Weight,back,duration,5,10
roller body saw,abs,Foam Roll,Intermediate,1,1,Get Fitter & Lose Weight,waist,duration,4,14
roller hip lat stretch,glutes,Foam Roll,Intermediate,1,1,Get Fitter & Lose Weight,upper legs,duration,4,9
roller hip stretch,glutes,Foam Roll,Intermediate,1,1,Get Fitter & Lose Weight,upper legs,duration,5,9
roller reverse crunch,abs,Foam Roll,Intermediate,1,1,Get Fitter & Lose Weight,waist,duration,4,14
roller seated shoulder flexor depresor retractor,pectorals,Foam Roll,Intermediate,1,1,Get Fitter & Lose Weight,chest,duration,3,12
roller seated single leg shoulder flexor depresor retractor,pectorals,Foam Roll,Intermediate,1,1,Get Fitter & Lose Weight,chest,duration,5,12
roller side lat stretch,lats,Foam Roll,Intermediate,1,1,Get Fitter & Lose Weight,back,duration,4,10
rope climb,upper back,rope,Advanced,1,0,Get Fitter & Lose Weight,back,weight,5,36
run,cardiovascular system,body weight,Beginner,1,1,Get Fitter & Lose Weight,cardio,duration,5,27
run (equipment),cardiovascular system,body weight,Beginner,1,1,Get Fitter & Lose Weight,cardio,duration,4,27
runners stretch,hamstrings,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,5,1
russian twist,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,4,15
scapula dips,traps,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,3,18
scapula push-up,serratus anterior,body weight,Beginner,1,1,Get Fitter & Lose Weight,chest,duration,3,17
scapular pull-up,traps,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,3,18
scissor jumps (male),cardiovascular system,body weight,Beginner,1,1,Get Fitter & Lose Weight,cardio,duration,4,27
seated calf stretch (male),calves,body weight,Beginner,1,1,Get Fitter & Lose Weight,lower legs,duration,3,32
seated glute stretch,glutes,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,5,1
seated leg raise,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,5,15
seated lower back stretch,lats,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,5,18
seated piriformis stretch,glutes,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,5,1
seated side crunch (wall),abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,5,15
seated wide angle pose sequence,hamstrings,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,3,1
self assisted inverse leg curl,hamstrings,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,4,1
self assisted inverse leg curl (on floor),hamstrings,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,3,1
semi squat jump (male),cardiovascular system,body weight,Beginner,1,1,Get Fitter & Lose Weight,cardio,duration,4,27
short stride run,cardiovascular system,body weight,Beginner,1,1,Get Fitter & Lose Weight,cardio,duration,3,27
shoulder grip pull-up,lats,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,5,18
shoulder tap,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,4,15
shoulder tap push-up,pectorals,body weight,Beginner,1,1,Get Fitter & Lose Weight,chest,duration,4,17
side bridge hip abduction,abductors,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,4,1
side bridge v. 2,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,5,15
side hip (on parallel bars),abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,5,15
side hip abduction,abductors,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,5,1
side lying floor stretch,lats,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,3,18
side lying hip adduction (male),adductors,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,5,1
side plank hip adduction,adductors,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,5,1
side push neck stretch,levator scapulae,body weight,Beginner,1,1,Get Fitter & Lose Weight,neck,duration,3,45
side push-up,triceps,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper arms,duration,4,24
side wrist pull stretch,forearms,body weight,Beginner,1,1,Get Fitter & Lose Weight,lower arms,duration,5,42
side-to-side chin,lats,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,4,18
side-to-side toe touch (male),abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,5,15
single arm push-up,pectorals,body weight,Beginner,1,1,Get Fitter & Lose Weight,chest,duration,5,17
single leg bridge with outstretched leg,glutes,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,4,1
single leg calf raise (on a dumbbell),calves,dumbbell,Beginner,1,1,Get Fitter & Lose Weight,lower legs,weight,4,32
single leg platform slide,hamstrings,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,5,1
single leg squat (pistol) male,glutes,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,4,1
sissy squat,quads,body weight,Beginner,1,1,Get Fitter & Lose Weight,upper legs,duration,5,1
sit-up v. 2,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,5,15
sit-up with arms on chest,abs,body weight,Beginner,1,1,Get Fitter & Lose Weight,waist,duration,5,15
skater hops,cardiovascular system,body weight,Beginner,1,1,Get Fitter & Lose Weight,cardio,duration,4,27
ski ergometer,triceps,skierg machine,Beginner,1,0,Get Fitter & Lose Weight,upper arms,weight,5,24
ski step,cardiovascular system,body weight,Beginner,1,1,Get Fitter & Lose Weight,cardio,duration,4,27
skin the cat,upper back,body weight,Beginner,1,1,Get Fitter & Lose Weight,back,duration,3,18
sled 45 degrees one leg press,glutes,sled machine,Advanced,1,0,Get Fitter & Lose Weight,upper legs,weight,5,28
sled 45в° calf press,calves,sled machine,Advanced,1,0,Get Fitter & Lose Weight,lower legs,weight,4,34
sled 45в° leg press,glutes,sled machine,Advanced,1,0,Get Fitter & Lose Weight,upper legs,weight,5,28
sled 45в° leg press (back pov),glutes,sled machine,Advanced,1,0,Get Fitter & Lose Weight,upper legs,weight,3,28
sled 45в° leg press (side pov),glutes,sled machine,Advanced,1,0,Get Fitter & Lose Weight,upper legs,weight,3,28
sled 45в° leg wide press,glutes,sled machine,Advanced,1,0,Get Fitter & Lose Weight,upper legs,weight,3,28
sled calf press on leg press,calves,sled machine,Advanced,1,0,Get Fitter & Lose Weight,lower legs,weight,4,34
sled closer hack squat,glutes,sled machine,Advanced,1,0,Get Fitter & Lose Weight,upper legs,weight,5,28
sled forward angled calf raise,calves,sled machine,Advanced,1,0,Get Fitter & Lose Weight,lower legs,weight,4,34
sled hack squat,glutes,sled machine,Advanced,1,0,Get Fitter & Lose Weight,upper legs,weight,4,28
sled lying calf press,calves,sled machine,Advanced,1,0,Get Fitter & Lose Weight,lower legs,weight,4,34
sled lying squat,glutes,sled machine,Advanced,1,0,Get Fitter & Lose Weight,upper legs,weight,5,28
sled one leg calf press on leg press,calves,sled machine,Advanced,1,0,Get Fitter & Lose Weight,lower legs,weight,5,34
sledge hammer,abs,hammer,Intermediate,1,0,Get Fitter & Lose Weight,waist,weight,3,14
smith back shrug,traps,smith machine,Intermediate,1,0,Get Fitter & Lose Weight,back,weight,4,10
smith behind neck press,delts,smith machine,Intermediate,1,0,Get Fitter & Lose Weight,shoulders,weight,3,13
smith bench press,pectorals,smith machine,Intermediate,1,0,Get Fitter & Lose Weight,chest,weight,5,12
smith bent knee good morning,glutes,smith machine,Intermediate,1,0,Get Fitter & Lose Weight,upper legs,weight,5,9
smith bent over row,upper back,smith machine,Intermediate,1,0,Get Fitter & Lose Weight,back,weight,5,10
smith chair squat,quads,smith machine,Intermediate,1,0,Get Fitter & Lose Weight,upper legs,weight,5,9
smith close-grip bench press,triceps,smith machine,Intermediate,1,0,Get Fitter & Lose Weight,upper arms,weight,3,2
smith deadlift,glutes,smith machine,Intermediate,1,0,Get Fitter & Lose Weight,upper legs,weight,3,9
smith decline bench press,pectorals,smith machine,Intermediate,1,0,Get Fitter & Lose Weight,chest,weight,5,12
smith decline reverse-grip press,pectorals,smith machine,Intermediate,1,0,Get Fitter & Lose Weight,chest,weight,4,12
smith front squat (clean grip),glutes,smith machine,Intermediate,1,0,Get Fitter & Lose Weight,upper legs,weight,3,9
smith full squat,glutes,smith machine,Intermediate,1,0,Get Fitter & Lose Weight,upper legs,weight,5,9
smith hack squat,glutes,smith machine,Intermediate,1,0,Get Fitter & Lose Weight,upper legs,weight,5,9
